Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
101_5.jpg,Acne Vulgaris,211.7883118872549,231.92366013071899,186.24905024509803,224.3982929642446,0.12365965949716431,0.11886225613345858,0.1298795819833927,0.12299516637778059,10.433134191176471,10.854163783160324,9.911519607843138,10.654133025759325,6.525513779872211,6.556415391251363,6.4930956451032715,6.540899888119852,0.002441152934155433,0.0023716145019194554,0.0025073073232050173,0.002410699460370801,0.0494080249975187,0.04869922485953401,0.05007301991297327,0.049098874328957896,0.912548537813183,0.9036607990214612,0.9253423955071726,0.9067873735842137
102_2.jpg,Acne Vulgaris,118.04143688725487,124.96747404844294,109.17421875,149.1387158785083,0.13615826176791465,0.130905708644238,0.1413408952385572,0.12234754554648823,8.09048713235294,8.298808150711269,7.682705269607845,9.090272971933873,7.285123142509116,7.306073248783849,7.238683430051589,7.392101481481453,0.0009436446985158949,0.0009238296984819818,0.0009874975548391847,0.0008491236254473448,0.03071880040815225,0.030394566923744478,0.0314244738196073,0.029139725898630973,0.9450680882068594,0.9417399662370404,0.9496748573583245,0.9304715235304453
103_2.jpg,Acne Vulgaris,107.49162071078429,114.42843521722415,86.03330269607845,110.38432910419071,0.1719808852932466,0.16794571541620074,0.1856428861423521,0.16734691657181247,6.579580269607843,6.7907881584006144,5.881250000000001,6.748712033833142,6.811861633697493,6.834310675404063,6.709331664112921,6.831891789993411,0.0017664989220642297,0.0017227761895027215,0.0019244401191849294,0.0017191598002779223,0.04202973854384809,0.041506339148408664,0.04386844103891691,0.04146275196218797,0.8118205488463529,0.7981230104449243,0.8496806575144692,0.805255799383314
106_1.jpg,Acne Vulgaris,127.91625306372548,134.22771241830065,97.18564644607845,133.8361245674741,0.13842792067155374,0.13335673723137947,0.1521368241185433,0.13595409544851988,8.073851102941175,8.35772395232603,7.1272518382352965,8.239815455594002,7.0559597434308605,7.084461278795691,6.946576624044099,7.073890385784146,0.00122828816872567,0.0011836871661315015,0.0013544851007575214,0.0012074015834858418,0.03504694235915125,0.034404754993045676,0.03680333002266944,0.03474768457733323,0.8875772845313166,0.8816525874190676,0.915449650724575,0.8819969212822953
106_7.jpg,Acne Vulgaris,128.54162071078431,138.07275663206462,89.05381433823531,127.69753171856982,0.1402921501002171,0.13576265258421177,0.16021305528547208,0.13981995276366785,8.065027573529411,8.402691272587468,6.839261642156865,8.101191849288735,6.828894356527842,6.86446858714622,6.6821698437246715,6.831882283039514,0.0016732968774404674,0.0016135622282323913,0.0018999052066062338,0.0016630274843275172,0.040905951613921264,0.04016917012128071,0.043587902067044174,0.04078023399059301,0.8265613705201955,0.8129957563774209,0.8804647315388141,0.8270425414529743
109_11.jpg,Acne Vulgaris,132.40189950980394,130.2575932333718,131.54067095588238,146.85056516724336,0.16167287472851247,0.1560321029789107,0.16773416908960254,0.15480169836818278,7.304105392156863,7.396078431372549,7.030989583333333,7.70076124567474,7.004719628223954,7.020357540608179,6.9604785178884185,7.047165091330301,0.0015030208765108373,0.0014704149662367755,0.0015433381053861497,0.001441636516047343,0.03876881319451032,0.03834599022370886,0.039285342118736216,0.037968888791316276,0.9077878185761072,0.9090131610881824,0.9095350873310762,0.8974243311673145
109_12.jpg,Acne Vulgaris,165.81614583333334,175.4730488273741,111.41188725490196,170.09345636293736,0.13173171538280343,0.12534059032492922,0.14642140774171725,0.1267151926513474,9.264859068627452,9.629050365244137,7.805116421568627,9.424913494809688,6.994726445544971,7.028283968796932,6.83083861272878,7.007192420151605,0.0013690911820648914,0.001315938432575765,0.0015578859909274679,0.0013458660577860139,0.03700123216954932,0.03627586570401546,0.03947006449104774,0.03668604718126517,0.9232579246284539,0.9184907536481316,0.9490921697151463,0.920992616202892
109_24.jpg,Acne Vulgaris,150.42303921568632,147.93705497885432,99.05689338235292,158.51618608227605,0.1420257578203049,0.13983750661752054,0.1618261166614577,0.1366210169696483,8.424387254901962,8.375009611687814,7.008578431372549,8.694671280276816,7.007839694260161,6.999512316360412,6.854564296036294,7.034778960155645,0.001389680398239259,0.001393165761076426,0.0015796259814434353,0.0013499548646078658,0.037278417324763925,0.03732513578108492,0.039744508821262785,0.03674173192172445,0.8360492450071539,0.8380751369531345,0.8937783009388823,0.8264978579511079
109_6.jpg,Acne Vulgaris,105.66069240196077,104.68819684736641,93.62890625000003,113.3388389081123,0.15170791789611623,0.14816475291318187,0.16266494203948614,0.14428694480897664,7.2758578431372545,7.40170703575548,6.76839767156863,7.582437524029221,6.763497098738434,6.779375553180139,6.699168644529571,6.798923598933281,0.0018233880993037534,0.0017802000561402394,0.0019139938618485093,0.001754799953467754,0.04270114868834038,0.04219241704548626,0.04374921555695038,0.04189033245831016,0.9176301294255516,0.918148283287156,0.9280924814848922,0.911385097558203
109_8.jpg,Acne Vulgaris,136.96014093137254,135.15740099961556,105.27386642156864,141.79011149557869,0.15199136742093355,0.14687317716796822,0.1657833769424855,0.1488221708856526,7.808180147058822,7.8332948865820855,6.912469362745099,7.987204921184161,6.826454812722406,6.825443894339298,6.71849053383691,6.8436659127291035,0.001755129862913303,0.0017457744714458598,0.0019041922164852467,0.001716591362178301,0.04189427004869882,0.04178246607664344,0.04363705095999553,0.04143176754832336,0.8634470314335194,0.8645042083362103,0.8960844898762892,0.8578586291943966
10_3.jpg,Acne Vulgaris,108.98586090686275,117.8810611303345,82.50914522058824,116.09088811995386,0.13138847277831645,0.1257397463241717,0.14832043024809735,0.12614858803666593,8.040854779411765,8.398462129950019,7.0093596813725485,8.329473279507882,7.198265378352209,7.235067564070805,7.070898665602441,7.227439364894933,0.0010597494756749207,0.0010132791028677492,0.001188173099739283,0.0010238664601391742,0.03255379356810694,0.03183204521967995,0.03446988685417002,0.031997913371643066,0.9489345829596267,0.9445820515313164,0.9618236563932984,0.9454243969932549
10_5.jpg,Acne Vulgaris,102.37262561274508,113.12953479430988,97.48581495098041,108.95906189926951,0.14334529289236533,0.13837513596145484,0.14619432431120222,0.13797132051986852,7.689322916666664,8.074894271434065,7.508026960784313,7.9690426758938875,6.669807395362289,6.713544190415313,6.652410689086249,6.700686526857494,0.0019510405121377587,0.001860651649522313,0.0019425016914317813,0.0018782409569205705,0.04417058424039418,0.043135271524847425,0.04407382093070422,0.04333867737853303,0.9407625343648877,0.9342370190408521,0.9446773322307649,0.9366627933171995
10_6.jpg,Acne Vulgaris,70.04111519607845,72.99309496347558,58.31783088235296,75.79058823529412,0.15914850174810885,0.15668607879633406,0.17234979863333505,0.15629188806455233,6.450704656862746,6.585159554017687,5.890318627450982,6.68556708958093,6.903393979581889,6.921534823091819,6.825779791728974,6.936443758258625,0.0015247799918450843,0.001494079599408798,0.0016244509182540975,0.0014785235205871934,0.03904843136215697,0.03865332585184356,0.04030447764522073,0.038451573707550556,0.9548228648083924,0.9527217230914796,0.9629878742714715,0.9509088631580742
111_3.jpg,Acne Vulgaris,307.3636948529412,335.4868435217224,253.17432598039224,315.4439523260284,0.1151575062313051,0.10623020157231691,0.1267260633962366,0.11050068968608426,11.832138480392159,12.402122260668976,10.520557598039218,11.998723567858514,6.880031717634235,6.9159703644230435,6.777243311818219,6.889119248614193,0.001691485400935037,0.0016198188346510326,0.00187198520119215,0.00166630188814789,0.04112767196104147,0.0402469729874314,0.043266444286446167,0.040820361195705875,0.7665367285789192,0.7441725084687196,0.810419037634311,0.759455155758458
111_4.jpg,Acne Vulgaris,150.20551470588234,158.68407535563247,106.5887867647059,153.39277201076507,0.1386265192234785,0.13553493916070686,0.15892477212059378,0.13777660668687125,8.426807598039213,8.669342560553632,7.092769607843139,8.53042675893887,7.1271436821585095,7.15061152948577,6.970980096698221,7.138058187064938,0.001252128604007473,0.0012233824242620433,0.0014436948688980806,0.001238308455284625,0.03538542926131422,0.034976884141701976,0.03799598490496174,0.03518960720560298,0.8644917362154355,0.8560653188627116,0.9048993372672692,0.8608663339758158
111_8.jpg,Acne Vulgaris,220.99909620098043,212.01479430988084,200.52682291666673,245.21028835063439,0.12115202349634942,0.11927247387215484,0.12825410319744346,0.11846742272743999,10.671032475490197,10.609396386005383,10.14750306372549,11.242583621683968,6.537060137896449,6.5270822770660555,6.499025107914329,6.581707736539618,0.0023205338785713438,0.0023052967679748166,0.0024092303272028794,0.002221817208387452,0.048171920021640655,0.048013506099584276,0.04908391108299011,0.04713615606291472,0.8251741433299126,0.831405502368583,0.8443511550809542,0.8050100380043226
112_1.jpg,Acne Vulgaris,166.54347426470582,163.40529027297194,146.26023284313723,176.43912341407153,0.12603375749740153,0.12359988567256801,0.13495844521709557,0.12263770744483116,9.737806372549018,9.756601307189545,9.093688725490194,10.075724721261052,6.517306300074679,6.513426296393235,6.464578501183658,6.544994148896701,0.002246211784154531,0.002236644735315329,0.0023551023982662923,0.0021775567052627113,0.047394216779629676,0.04729317852835997,0.048529397258427726,0.046664297972461896,0.8929133954748892,0.8942493408565629,0.9083132778618539,0.8858101208130239
113_3.jpg,Acne Vulgaris,252.0649203431373,265.90938869665507,195.73918504901962,262.7324875048058,0.10691803528861198,0.10250476854508561,0.11443960224569354,0.10218749953867928,11.789889705882356,12.190049980776626,10.534037990196078,12.087289504036907,6.8791836109228655,6.902138326720464,6.788269753554793,6.8959787593877895,0.0016364392460607102,0.0015850110587992876,0.0017500356214406724,0.0016035881269455261,0.04045292629786763,0.039812197362106096,0.04183342708218719,0.04004482646916485,0.8403088196031369,0.8305270362205415,0.8787520615739715,0.8325530793206507
113_4.jpg,Acne Vulgaris,169.36070772058827,171.2743867743176,142.03943014705882,178.85765474817381,0.1230095535880091,0.12064509931678817,0.13296491208447567,0.12198880067356462,9.558869485294121,9.719446366782007,8.723651960784313,9.80895040369089,7.1610832710528785,7.176065754402059,7.083309848535719,7.182850654546346,0.0011087808165354076,0.0010863208942350718,0.0011922429314671639,0.001085317524194773,0.03329836056828335,0.03295938249171352,0.03452887098454225,0.032944157664065006,0.9310300639135128,0.929931565484062,0.9430455110083215,0.9268299734325959
114_4.jpg,Acne Vulgaris,80.83066789215685,78.39192618223758,65.93284313725489,87.17101114955786,0.16441018429247287,0.16342292057539506,0.17835096927174898,0.15360698765354475,6.4650428921568635,6.39358708189158,5.796047794117647,6.804628988850441,6.870642838806644,6.8576610256745925,6.770828440075939,6.913245543090162,0.0015846859625054067,0.0016014009339855527,0.0017195259044372958,0.001504138014524623,0.03980811427969688,0.04001750784326221,0.041467166583181156,0.03878321820742346,0.9163810150600039,0.9186066459275807,0.9330092438148184,0.9094908538671758
115_1.jpg,Acne Vulgaris,214.17121629901968,227.38240676662824,182.97431066176472,238.197508650519,0.11266268007996573,0.11094865763047737,0.12658638504993724,0.10877487912398516,10.685523897058824,10.966966551326415,9.729641544117648,11.242798923490966,7.064546163653326,7.088078641058373,6.980847432146097,7.110915950424986,0.001229389429734057,0.0012014874354804828,0.001344835749959451,0.0011747087484909912,0.03506265006718769,0.03466247878442168,0.03667200226275422,0.034274024398821205,0.8836689420288477,0.8763559399804749,0.9009878153132563,0.8704749239198614
115_2.jpg,Acne Vulgaris,163.44088541666667,208.50116109188775,173.10277267156866,206.87254133025763,0.12800052782298044,0.12294184340874284,0.13756827261940974,0.12255022051255357,9.36815257352941,10.177162629757785,9.0741881127451,10.14017685505575,6.784078810158896,6.850998158431761,6.740129694680167,6.846601269456615,0.001703656059831255,0.001616610888575225,0.0018020238000033047,0.0016249689550983037,0.04127536868195431,0.04020709997718345,0.042450250882689784,0.04031090367503938,0.8919387184505672,0.8622295460550105,0.8854336106056517,0.8633003184503281
115_3.jpg,Acne Vulgaris,195.68612132352942,204.6531180315264,144.71614583333331,217.1057285659362,0.11165957422317686,0.10754897649658449,0.12717906797172515,0.10609403026345887,10.927389705882353,11.172764321414842,9.422610294117646,11.531687812379854,7.001847653628152,7.022011904274604,6.862782167910247,7.052551268545938,0.0012040496321652128,0.001179906169824075,0.0013843438699583694,0.0011423550608474164,0.03469941832603556,0.03434976229647121,0.037206771829310446,0.03379874348030436,0.9306299423003899,0.9275339092002519,0.9491099740207288,0.9231241584420671
115_5.jpg,Acne Vulgaris,157.01838235294116,161.08143021914645,117.1488817401961,176.0078892733564,0.11633641591982997,0.11864587038055713,0.13512238424886086,0.1103559078960757,9.846844362745097,9.953433294886581,8.498115808823531,10.422160707420224,7.294087927590012,7.307406390799531,7.154658239452501,7.346378517193975,0.0008647365196078431,0.0008549313464596247,0.0009942811161497386,0.0008228867701048349,0.029406402697505236,0.02923920906008958,0.03153222345711984,0.028686003034665442,0.9679670655537882,0.967156967310523,0.976132570112531,0.9641132501976304
115_6.jpg,Acne Vulgaris,192.87101715686276,211.4883352556709,143.6318167892157,218.39074202229912,0.1477043079015159,0.14067088915176615,0.1531066426115023,0.14092635227649236,8.272273284313727,8.62638985005767,7.5917738970588236,8.668973471741639,6.594117678771105,6.626924219875012,6.536088769612531,6.632181619873278,0.0020798411180495482,0.002007241115230723,0.0021604316943152875,0.0020064049538217714,0.045605275112091455,0.0448022445334017,0.046480444213833495,0.04479291187031461,0.8074665212641681,0.7887654621096178,0.8570893199095252,0.7818664032957435
116_2.jpg,Acne Vulgaris,99.99385723039217,109.10689734717417,81.9641850490196,94.10691272587468,0.14786549876670302,0.1382667210314491,0.1613957945973921,0.1492028743341276,7.361351102941176,7.8014609765474825,6.596783088235293,7.150572856593618,6.650899265966531,6.699743726781521,6.558361741343012,6.623244270787941,0.0018974785839580928,0.0017912937693942872,0.002072122200595925,0.0019520750381252531,0.04356005720792952,0.042323678590055085,0.04552056898365754,0.04418229326466942,0.8708780451001452,0.8583491221762297,0.8965414023915709,0.8778281818028136
